car_location,car_mileage,car_link,car_name,car_price,car_license
长春,9.5万公里,https://www.guazi.com/cc/662467274af04e02x.htm#fr_page=list&fr_pos=city&fr_no=19,丰田RAV4 2011款 2.0L 自动经典版,10.29万,2012年
绵阳,8.2万公里,https://www.guazi.com/mianyang/e42541635c4be676x.htm#fr_page=list&fr_pos=city&fr_no=20,Jeep指南者 2011款 2.0L 两驱运动版(进口),10.50万,2012年
阜阳,1.1万公里,https://www.guazi.com/fuyang/13755971a8dc1f43x.htm#fr_page=list&fr_pos=city&fr_no=21,五菱宏光 2015款 1.2L S基本型,3.75万,2016年
台州,4.1万公里,https://www.guazi.com/zjtaizhou/0b760acb0c720880x.htm#fr_page=list&fr_pos=city&fr_no=22,卡威K1 2014款 3.2T两驱舒适,5.88万,2015年
昆明,2.4万公里,https://www.guazi.com/km/5c05d52729af50f8x.htm#fr_page=list&fr_pos=city&fr_no=23,大众捷达 2015款 1.6L 手动时尚型,7.00万,2016年
金华,1.8万公里,https://www.guazi.com/jinhua/65b6c60e4514c930x.htm#fr_page=list&fr_pos=city&fr_no=24,Jeep自由光 2016款 2.0L 领先版,16.90万,2016年
北京,3.5万公里,https://www.guazi.com/bj/c6fe7bdf2f4279c8x.htm#fr_page=list&fr_pos=city&fr_no=25,奔驰C级 2015款 C 200 运动版,30.60万,2014年
天津,1.1万公里,https://www.guazi.com/tj/3b98e8766a9ade08x.htm#fr_page=list&fr_pos=city&fr_no=26,大众CC 2016款 1.8TSI 尊贵型,18.50万,2015年
开封,1.8万公里,https://www.guazi.com/kaifeng/9f7b7997e38c618fx.htm#fr_page=list&fr_pos=city&fr_no=27,铃木北斗星 2016款 1.4L 手动超值型,3.00万,2016年
烟台,4.4万公里,https://www.guazi.com/yantai/edeb2e3efb93c269x.htm#fr_page=list&fr_pos=city&fr_no=28,江淮和悦 2012款 1.8L 手动商务豪华型,3.60万,2013年
北京,3.8万公里,https://www.guazi.com/bj/c4e5d2dea6f95514x.htm#fr_page=list&fr_pos=city&fr_no=29,斯柯达明锐 2012款 1.4TSI DSG逸俊版,8.50万,2012年
佛山,7.1万公里,https://www.guazi.com/foshan/13bf2d03cb5f6612x.htm#fr_page=list&fr_pos=city&fr_no=30,丰田卡罗拉 2014款 1.6L CVT GL-i真皮版,9.00万,2014年
烟台,9.3万公里,https://www.guazi.com/yantai/d5945ed551e30e5fx.htm#fr_page=list&fr_pos=city&fr_no=31,吉利EC8 2013款 2.0L 手动精英型,3.50万,2012年
威海,17.0万公里,https://www.guazi.com/wei/6e0f0b5df838f6aax.htm#fr_page=list&fr_pos=city&fr_no=32,斯巴鲁森林人 2008款 2.0XS 手动豪华版,8.99万,2009年
重庆,7.3万公里,https://www.guazi.com/cq/123359805f8ce25cx.htm#fr_page=list&fr_pos=city&fr_no=33,福特蒙迪欧-致胜 2011款 2.0L GTDi200豪华型,10.00万,2012年
哈尔滨,5.0万公里,https://www.guazi.com/hrb/4b191f81e3bddc55x.htm#fr_page=list&fr_pos=city&fr_no=34,现代ix35 2013款 2.0L 自动两驱舒适型GL 国V,11.80万,2013年
许昌,1.0万公里,https://www.guazi.com/xuchang/88051ad2aeaba909x.htm#fr_page=list&fr_pos=city&fr_no=35,起亚智跑 2016款 2.0L 自动两驱版GL,13.99万,2016年
呼和浩特,7.0万公里,https://www.guazi.com/nmg/c7f614664db225b9x.htm#fr_page=list&fr_pos=city&fr_no=36,大众迈腾 2009款 1.8TSI DSG舒适型,9.80万,2010年
达州,8.5万公里,https://www.guazi.com/dazhou/7983f7d98a7dfecdx.htm#fr_page=list&fr_pos=city&fr_no=37,五菱之光 2008款 1.0L基本型,0.55万,2010年
无锡,0.8万公里,https://www.guazi.com/wx/67f9991f709c0880x.htm#fr_page=list&fr_pos=city&fr_no=38,启辰T70 2016款 2.0L CVT睿趣版,8.05万,2016年
济南,5.9万公里,https://www.guazi.com/jn/f5e64a9aaa90284fx.htm#fr_page=list&fr_pos=city&fr_no=39,斯柯达昕锐 2013款 1.4L 手动智选型,5.00万,2013年
盐城,8.3万公里,https://www.guazi.com/yancheng/558de37adb7e5a67x.htm#fr_page=list&fr_pos=city&fr_no=0,别克英朗 2010款 GT 1.6L 手动进取版,7.80万,2013年
武汉,3.8万公里,https://www.guazi.com/wh/382e26e0272ea6d3x.htm#fr_page=list&fr_pos=city&fr_no=1,长安志翔SC7155HEV混合动力轿车,2.80万,2012年
淮安,4.9万公里,https://www.guazi.com/huaian/7999e0805afe343fx.htm#fr_page=list&fr_pos=city&fr_no=2,大众甲壳虫 2010款 1.6 AT(进口),8.00万,2011年
包头,5.3万公里,https://www.guazi.com/baotou/3f9ba940fef7e0dbx.htm#fr_page=list&fr_pos=city&fr_no=3,现代索纳塔八 2014款 2.0L 自动尊贵版,11.30万,2014年
莆田,8.9万公里,https://www.guazi.com/putian/2dda425d71a50adax.htm#fr_page=list&fr_pos=city&fr_no=4,奔驰R级 2011款 R 300 L 豪华型(进口),32.50万,2011年
大连,2.4万公里,https://www.guazi.com/dl/a19b4058606cb8ccx.htm#fr_page=list&fr_pos=city&fr_no=5,现代ix25 2015款 1.6L 自动两驱智能型GLS,10.68万,2015年
苏州,1.9万公里,https://www.guazi.com/su/1e087573cc1e5a34x.htm#fr_page=list&fr_pos=city&fr_no=6,起亚K3 2015款 1.6L 手动GLS,7.20万,2014年
天津,4.2万公里,https://www.guazi.com/tj/ed2be35bdbead399x.htm#fr_page=list&fr_pos=city&fr_no=0,Smartsmart fortwo 2012款 1.0 MHD 硬顶标准版,8.00万,2015年
湖州,2.6万公里,https://www.guazi.com/huzhou/80c59d4ebd7f430ax.htm#fr_page=list&fr_pos=city&fr_no=7,福特福克斯 2012款 三厢 1.6L 自动风尚型,8.50万,2014年
吉林,8.7万公里,https://www.guazi.com/jilin/672dfcb228b2c6e6x.htm#fr_page=list&fr_pos=city&fr_no=1,奇瑞QQ3 2009款 0.8L 手动启航版,0.83万,2010年
南通,3.4万公里,https://www.guazi.com/nantong/884e8c36ee4173dax.htm#fr_page=list&fr_pos=city&fr_no=8,长安CS75 2014款 1.8T 自动精英型 国IV,9.38万,2016年
沧州,3.9万公里,https://www.guazi.com/cangzhou/64fa88e56afc3abax.htm#fr_page=list&fr_pos=city&fr_no=2,五菱之光 2010款 1.0L新版实用型短车身L2Y,1.20万,2010年
青岛,10.4万公里,https://www.guazi.com/qd/9be198db0979aca4x.htm#fr_page=list&fr_pos=city&fr_no=9,现代索纳塔八 2013款 2.0L 自动时尚版,9.28万,2014年
泸州,10.0万公里,https://www.guazi.com/luzhou/dcf230b0dd94f387x.htm#fr_page=list&fr_pos=city&fr_no=3,长安商用长安星光 2009款 1.0L-SC6395C FP-JL465QB,1.10万,2012年
长沙,3.3万公里,https://www.guazi.com/cs/6b609da62f7d3c8fx.htm#fr_page=list&fr_pos=city&fr_no=4,比亚迪S6 2014款 2.0L 手动豪华型 5座,5.06万,2015年
深圳,2.3万公里,https://www.guazi.com/sz/1ceebf2f47142c6cx.htm#fr_page=list&fr_pos=city&fr_no=10,东风风行景逸X3 2014款 1.5L 豪华型,4.10万,2014年
合肥,2.2万公里,https://www.guazi.com/hf/0bc3b70e7741862ax.htm#fr_page=list&fr_pos=city&fr_no=5,标致308 2014款 乐享版 经典 1.6L 手动优尚型,6.50万,2016年
威海,5.2万公里,https://www.guazi.com/wei/9bc822418d6b8272x.htm#fr_page=list&fr_pos=city&fr_no=11,标致307 2010款 三厢 1.6L 手动舒适版,5.20万,2012年
嘉兴,5.1万公里,https://www.guazi.com/jiaxing/5b82962be5810092x.htm#fr_page=list&fr_pos=city&fr_no=12,雪佛兰科鲁兹 2011款 1.6L SL MT,4.95万,2012年
营口,5.6万公里,https://www.guazi.com/yingkou/35a6bec1d94010ccx.htm#fr_page=list&fr_pos=city&fr_no=6,奔腾B50 2012款 1.6L 手动天窗型,4.60万,2012年
徐州,7.0万公里,https://www.guazi.com/xuzhou/d7d90a05433350dcx.htm#fr_page=list&fr_pos=city&fr_no=13,日产逍客 2011款 2.0XL 火 CVT 2WD,8.85万,2012年
南充,7.4万公里,https://www.guazi.com/nanchong/e168e433abf64b00x.htm#fr_page=list&fr_pos=city&fr_no=7,长安CX30 2011款 三厢 1.6L 手动豪华型,2.30万,2011年
大庆,9.2万公里,https://www.guazi.com/daqing/70521a158aea3114x.htm#fr_page=list&fr_pos=city&fr_no=8,荣威350 2010款 350S 1.5L 自动迅达版,4.10万,2011年
武汉,1.6万公里,https://www.guazi.com/wh/3246ec6f9e2c3a66x.htm#fr_page=list&fr_pos=city&fr_no=14,MG3 2012款 1.5L 手动风尚版,3.60万,2012年
吉林,2.8万公里,https://www.guazi.com/jilin/478467bd59f5f3b2x.htm#fr_page=list&fr_pos=city&fr_no=9,大众朗行 2015款 1.6L 手动风尚版,8.00万,2015年
南通,1.9万公里,https://www.guazi.com/nantong/b3995594f77d267bx.htm#fr_page=list&fr_pos=city&fr_no=10,福特福克斯 2013款 两厢经典 1.8L 自动时尚型,8.80万,2014年
泸州,4.7万公里,https://www.guazi.com/luzhou/05da963605b4dbb0x.htm#fr_page=list&fr_pos=city&fr_no=15,海马S7 2015款 改款 2.0L 自动纵驰型,7.20万,2016年
宜宾,6.8万公里,https://www.guazi.com/yibin/2f08d3e5a6cdc5bbx.htm#fr_page=list&fr_pos=city&fr_no=11,长安CS35 2012款 1.6L 手动豪华型 国IV,4.60万,2013年
石家庄,8.2万公里,https://www.guazi.com/sjz/f6c04c98f66eda4ax.htm#fr_page=list&fr_pos=city&fr_no=16,本田思域 2009款 1.8L 自动舒适版,5.15万,2009年
天津,8.9万公里,https://www.guazi.com/tj/ce3a8e7a53b558a9x.htm#fr_page=list&fr_pos=city&fr_no=17,起亚K2 2011款 三厢 1.4L MT GLS,3.50万,2011年
马鞍山,1.7万公里,https://www.guazi.com/maanshan/4b8728c5adb48850x.htm#fr_page=list&fr_pos=city&fr_no=12,江淮瑞风M3 2016款 宜家版 1.6L 豪华智能型,6.60万,2016年
青岛,9.8万公里,https://www.guazi.com/qd/3f81f25d5143fac6x.htm#fr_page=list&fr_pos=city&fr_no=18,江淮瑞风 2012款 2.0L穿梭时光版HFC4GA3,5.40万,2014年
重庆,1.2万公里,https://www.guazi.com/cq/cc83d831b1a9791dx.htm#fr_page=list&fr_pos=city&fr_no=13,福特福睿斯 2015款 1.5L 手动舒适型,6.80万,2017年
湘潭,14.8万公里,https://www.guazi.com/xiangtan/18786e2669942de0x.htm#fr_page=list&fr_pos=city&fr_no=19,别克昂科雷 2010款 3.6L 精英版(进口),15.58万,2011年
抚顺,3.0万公里,https://www.guazi.com/fushun/da10b4deeda7a565x.htm#fr_page=list&fr_pos=city&fr_no=14,夏利 2011款 A+ 1.0L 两厢（无空调）国IV,1.40万,2012年
宿迁,3.8万公里,https://www.guazi.com/suqian/df63d8653af5d84ex.htm#fr_page=list&fr_pos=city&fr_no=20,雪佛兰赛欧 2013款 三厢 1.2L 手动时尚版,3.30万,2014年
西安,4.2万公里,https://www.guazi.com/xa/d49993ac6b193d3dx.htm#fr_page=list&fr_pos=city&fr_no=21,长安CS35 2015款 1.6L 手动豪华型 国IV,6.10万,2015年
长春,2.6万公里,https://www.guazi.com/cc/fc1f6d6a95a06802x.htm#fr_page=list&fr_pos=city&fr_no=15,比亚迪S6 2013款 白金版 2.4L 自动尊荣型,6.05万,2014年
苏州,9.4万公里,https://www.guazi.com/su/d8fbe218ed0e6771x.htm#fr_page=list&fr_pos=city&fr_no=22,沃尔沃XC60 2012款 2.0T T5 舒适版(进口),18.50万,2012年
南通,3.9万公里,https://www.guazi.com/nantong/93054192c95acd7ex.htm#fr_page=list&fr_pos=city&fr_no=16,雪铁龙C3-XR 2015款 1.6L 自动先锋型,8.78万,2016年
沈阳,6.1万公里,https://www.guazi.com/sy/a37883576605f894x.htm#fr_page=list&fr_pos=city&fr_no=23,吉利经典帝豪 2013款 三厢 1.5L 手动精英型,4.18万,2013年
长沙,6.6万公里,https://www.guazi.com/cs/e99cb67d6ae687dfx.htm#fr_page=list&fr_pos=city&fr_no=17,福特嘉年华 2009款 三厢 1.5L 手动时尚型,3.60万,2010年
武汉,1.4万公里,https://www.guazi.com/wh/12fe990ab7c94008x.htm#fr_page=list&fr_pos=city&fr_no=24,福特福睿斯 2015款 1.5L 自动舒适型,7.30万,2015年
长沙,5.6万公里,https://www.guazi.com/cs/bd96d4968adbb0f5x.htm#fr_page=list&fr_pos=city&fr_no=18,纳智捷大7 SUV 2012款 2.2T 两驱旗舰型,8.89万,2012年
潍坊,7.8万公里,https://www.guazi.com/weifang/6a869b89d513d15bx.htm#fr_page=list&fr_pos=city&fr_no=25,别克英朗 2010款 GT 1.6L 手动进取版,5.20万,2011年
沈阳,3.0万公里,https://www.guazi.com/sy/038dba7b9c1fbd17x.htm#fr_page=list&fr_pos=city&fr_no=26,比亚迪F0 2015款 1.0L 铉酷型,2.60万,2015年
长春,5.3万公里,https://www.guazi.com/cc/1f6606fd4181c58bx.htm#fr_page=list&fr_pos=city&fr_no=19,大众POLO 2014款 1.4L 手动舒适版,6.20万,2016年
青岛,4.1万公里,https://www.guazi.com/qd/c56eb6b8d962575bx.htm#fr_page=list&fr_pos=city&fr_no=20,奔腾B30 2016款 1.6L 手动尊享型,5.80万,2016年
常州,2.9万公里,https://www.guazi.com/changzhou/1bbb1e6d97029453x.htm#fr_page=list&fr_pos=city&fr_no=27,马自达6 2012款 2.0L 自动时尚型,8.50万,2013年
北京,0.2万公里,https://www.guazi.com/bj/61105a3c7ee9e625x.htm#fr_page=list&fr_pos=city&fr_no=21,奥迪Q5 2017款 40 TFSI 技术型,35.90万,2017年
济宁,7.0万公里,https://www.guazi.com/jining/c0c9b0dd10ab12b5x.htm#fr_page=list&fr_pos=city&fr_no=28,比亚迪S6 2012款 2.0L 手动尊贵型,4.18万,2012年
苏州,12.7万公里,https://www.guazi.com/su/24426ece57739e0ax.htm#fr_page=list&fr_pos=city&fr_no=22,雪佛兰科鲁兹 2012款 1.6L SL MT,4.28万,2012年
重庆,5.3万公里,https://www.guazi.com/cq/6151608901a5ae22x.htm#fr_page=list&fr_pos=city&fr_no=29,起亚智跑 2012款 2.0L 自动两驱版GL,10.30万,2013年
绍兴,2.1万公里,https://www.guazi.com/shaoxing/a608bfe407bd09dex.htm#fr_page=list&fr_pos=city&fr_no=23,马自达6 2015款 2.0L 自动时尚型,9.88万,2016年
长治,7.5万公里,https://www.guazi.com/changzhi/b0b38dad74c6f47fx.htm#fr_page=list&fr_pos=city&fr_no=30,雪佛兰爱唯欧 2011款 三厢 1.4L MT SE,4.20万,2012年
天津,12.0万公里,https://www.guazi.com/tj/9b56f4d4c61f9474x.htm#fr_page=list&fr_pos=city&fr_no=24,标致508 2011款 2.3L 自动豪华版,9.00万,2012年
重庆,8.0万公里,https://www.guazi.com/cq/e570d52c7e9a4653x.htm#fr_page=list&fr_pos=city&fr_no=31,奔腾B50 2011款 1.6L 手动尊贵型,3.08万,2011年
太原,3.4万公里,https://www.guazi.com/ty/6dae27cb150df296x.htm#fr_page=list&fr_pos=city&fr_no=25,Jeep指南者 2013款 2.4L 四驱豪华版(进口),13.50万,2013年
东营,8.3万公里,https://www.guazi.com/dongying/21a202e2ba72b744x.htm#fr_page=list&fr_pos=city&fr_no=26,东风风神S30 2011款 1.6L 手动尊雅型,3.60万,2012年
深圳,9.9万公里,https://www.guazi.com/sz/941c0b4cf36cea73x.htm#fr_page=list&fr_pos=city&fr_no=32,斯柯达晶锐 2009款 1.4L 自动晶致版,3.60万,2010年
枣庄,6.5万公里,https://www.guazi.com/zaozhuang/ac6cfedf562f8b14x.htm#fr_page=list&fr_pos=city&fr_no=27,现代朗动 2015款 1.6L 手动领先型,7.88万,2015年
湘潭,2.6万公里,https://www.guazi.com/xiangtan/841d99e7513565c7x.htm#fr_page=list&fr_pos=city&fr_no=33,斯柯达昕锐 2016款 1.6L 手动前行版,6.35万,2017年
深圳,2.9万公里,https://www.guazi.com/sz/b66b03b12dce2249x.htm#fr_page=list&fr_pos=city&fr_no=28,现代悦动 2011款 1.6L 自动豪华型,6.80万,2014年
厦门,9.8万公里,https://www.guazi.com/xm/3dab8b29b4962585x.htm#fr_page=list&fr_pos=city&fr_no=29,比亚迪L3 2012款 1.5L 手动尊贵型,2.80万,2012年
开封,4.1万公里,https://www.guazi.com/kaifeng/dfcb4ac6d81b1470x.htm#fr_page=list&fr_pos=city&fr_no=34,哈弗H2 2014款 1.5T 手动两驱尊贵版,7.20万,2015年
南京,2.1万公里,https://www.guazi.com/nj/40da0232a71c2280x.htm#fr_page=list&fr_pos=city&fr_no=35,起亚福瑞迪 2011款 1.6L AT Premium,6.00万,2013年
大连,7.9万公里,https://www.guazi.com/dl/71698eb552a8178bx.htm#fr_page=list&fr_pos=city&fr_no=30,陆风X5 2013款 2.0T 手动创领版,5.70万,2013年
沈阳,5.2万公里,https://www.guazi.com/sy/d556f312cbe9fed6x.htm#fr_page=list&fr_pos=city&fr_no=36,比亚迪速锐 2014款 1.5L 手动豪华型,4.15万,2014年
哈尔滨,4.2万公里,https://www.guazi.com/hrb/0e4bf17e1d017bb1x.htm#fr_page=list&fr_pos=city&fr_no=31,福特福克斯 2012款 两厢 1.6L 自动风尚型,7.80万,2013年
佳木斯,13.9万公里,https://www.guazi.com/jiamusi/40c3f9df61ddb05fx.htm#fr_page=list&fr_pos=city&fr_no=32,现代名驭 2009款 2.0L 手动豪华版GL,3.20万,2009年
达州,8.8万公里,https://www.guazi.com/dazhou/e0bc4a8ce82d983cx.htm#fr_page=list&fr_pos=city&fr_no=37,日产逍客 2012款 1.6XE 风 5MT 2WD,7.10万,2013年
武汉,4.4万公里,https://www.guazi.com/wh/ba7cf6f47280f5b0x.htm#fr_page=list&fr_pos=city&fr_no=33,别克君威 2009款 2.4L 精英版,7.90万,2010年
松原,11.6万公里,https://www.guazi.com/songyuan/45900f62603f7a6cx.htm#fr_page=list&fr_pos=city&fr_no=38,长安商用长安之星2 2012款 1.0LCNG基本型JL466QG,2.40万,2014年
嘉兴,4.8万公里,https://www.guazi.com/jiaxing/6bfb6088c4c19cdcx.htm#fr_page=list&fr_pos=city&fr_no=39,福特福克斯 2011款 三厢 1.8L 自动时尚型,4.50万,2010年
嘉兴,5.1万公里,https://www.guazi.com/jiaxing/45f5c8460b363e3cx.htm#fr_page=list&fr_pos=city&fr_no=34,东南DX7 2015款 1.5T 手动豪华型,10.00万,2015年
厦门,8.0万公里,https://www.guazi.com/xm/6ec28cb1ebd6dd0fx.htm#fr_page=list&fr_pos=city&fr_no=35,福特福克斯 2011款 三厢 1.8L 手动经典型,4.74万,2012年
厦门,6.7万公里,https://www.guazi.com/xm/9e568ecf87b98fb3x.htm#fr_page=list&fr_pos=city&fr_no=36,标致408 2013款 2.0L 自动舒适版,7.58万,2013年
大庆,8.8万公里,https://www.guazi.com/daqing/473c8afe12ad80b7x.htm#fr_page=list&fr_pos=city&fr_no=37,哈弗H6 2011款 2.0L 手动两驱精英型,5.10万,2012年
绍兴,2.3万公里,https://www.guazi.com/shaoxing/63109fee4dd716f1x.htm#fr_page=list&fr_pos=city&fr_no=38,海马福美来 2014款 M5 1.6L 手动时尚型,5.20万,2015年
大同,8.0万公里,https://www.guazi.com/datong/622e101fa109378bx.htm#fr_page=list&fr_pos=city&fr_no=39,夏利 2012款 N3 1.0L 三厢舒适型,1.50万,2013年
深圳,9.7万公里,https://www.guazi.com/sz/e50d09382fae72f2x.htm#fr_page=list&fr_pos=city&fr_no=0,日产天籁 2011款 2.0L XL舒适版,9.30万,2012年
沈阳,3.6万公里,https://www.guazi.com/sy/02f38c6acb1410a0x.htm#fr_page=list&fr_pos=city&fr_no=1,福特嘉年华 2013款 三厢 1.5L 手动风尚型,5.00万,2014年
徐州,3.6万公里,https://www.guazi.com/xuzhou/5190b9b05e03a844x.htm#fr_page=list&fr_pos=city&fr_no=2,长安逸动 2015款 1.6L 手动豪华型 国V,5.70万,2016年
辽阳,14.0万公里,https://www.guazi.com/liaoyang/3f76a6e60be8ab22x.htm#fr_page=list&fr_pos=city&fr_no=3,斯巴鲁森林人 2010款 2.0XS 豪华导航版,9.20万,2010年
大连,10.1万公里,https://www.guazi.com/dl/0307b255c9917973x.htm#fr_page=list&fr_pos=city&fr_no=4,别克君威 2010款 2.0L 世博版,8.88万,2011年
重庆,2.7万公里,https://www.guazi.com/cq/2789df8de65f4ba2x.htm#fr_page=list&fr_pos=city&fr_no=5,福特福克斯 2012款 两厢经典 1.8L 自动基本型,6.50万,2015年
成都,3.9万公里,https://www.guazi.com/cd/a80d808a851bfe95x.htm#fr_page=list&fr_pos=city&fr_no=6,长安悦翔V3 2012款 1.3L 手动舒适型 国IV,2.60万,2013年
南宁,5.2万公里,https://www.guazi.com/nn/56c5e8f49ff40a50x.htm#fr_page=list&fr_pos=city&fr_no=7,五菱荣光 2011款 1.2L基本型,2.30万,2012年
南京,9.1万公里,https://www.guazi.com/nj/c5b2688d4722047fx.htm#fr_page=list&fr_pos=city&fr_no=8,奥迪Q5 2013款 40 TFSI 技术型,26.00万,2013年
大同,7.2万公里,https://www.guazi.com/datong/f5046fc3fb0eef4ex.htm#fr_page=list&fr_pos=city&fr_no=9,大众途安 2011款 1.4T 自动智臻版5座,11.80万,2013年
沈阳,8.1万公里,https://www.guazi.com/sy/dda8e92e99bd4987x.htm#fr_page=list&fr_pos=city&fr_no=10,大众高尔夫 2011款 1.6 手动时尚型,6.28万,2012年
重庆,6.0万公里,https://www.guazi.com/cq/ec08af1dad973780x.htm#fr_page=list&fr_pos=city&fr_no=11,比亚迪S6 2013款 劲悦版 2.0L 手动尊贵型 5座,4.80万,2013年
无锡,12.7万公里,https://www.guazi.com/wx/3e7c771fb70e633dx.htm#fr_page=list&fr_pos=city&fr_no=12,宝马3系 2011款 320i 豪华型,14.20万,2011年
青岛,13.9万公里,https://www.guazi.com/qd/a2a3324b121fc4f9x.htm#fr_page=list&fr_pos=city&fr_no=13,现代新胜达 2010款 2.4 至尊版 七座四驱(进口),10.50万,2010年
南京,3.0万公里,https://www.guazi.com/nj/47f2283745707da8x.htm#fr_page=list&fr_pos=city&fr_no=14,别克英朗 2015款 15N 自动精英型,8.80万,2015年
昆明,2.9万公里,https://www.guazi.com/km/0148fa21ac366f13x.htm#fr_page=list&fr_pos=city&fr_no=15,宝马3系 2009款 320i 时尚型,12.80万,2009年
重庆,5.3万公里,https://www.guazi.com/cq/265868df92b9a229x.htm#fr_page=list&fr_pos=city&fr_no=16,马自达昂克赛拉 2014款 三厢 2.0L 自动运动型,12.80万,2015年
沈阳,10.5万公里,https://www.guazi.com/sy/3f52c9744e7d5f30x.htm#fr_page=list&fr_pos=city&fr_no=17,雪佛兰赛欧 2010款 三厢 1.4L 手动优逸版,2.80万,2010年
烟台,3.2万公里,https://www.guazi.com/yantai/71566c2712b167c6x.htm#fr_page=list&fr_pos=city&fr_no=18,奇瑞瑞虎3 2014款 1.6L 手动智尚版,4.80万,2014年
成都,6.4万公里,https://www.guazi.com/cd/458314ebed743a0bx.htm#fr_page=list&fr_pos=city&fr_no=19,雪佛兰赛欧 2010款 三厢 1.2L 手动温馨版,2.70万,2012年
锦州,6.3万公里,https://www.guazi.com/jinzhou/bfeb73c760a4ce8ax.htm#fr_page=list&fr_pos=city&fr_no=20,夏利 2012款 N3 1.0L 三厢实用型,1.50万,2013年
绵阳,1.5万公里,https://www.guazi.com/mianyang/b21b4bfb10ba1fbcx.htm#fr_page=list&fr_pos=city&fr_no=21,雪佛兰科鲁兹 2015款 1.5L 经典 SE MT,6.80万,2015年
石家庄,4.2万公里,https://www.guazi.com/sjz/7389c3f29fdf89afx.htm#fr_page=list&fr_pos=city&fr_no=22,长安商用长安之星 2009款  1.0L-SC6363B4S-JL465QH,1.60万,2012年
无锡,6.6万公里,https://www.guazi.com/wx/003900c5318d35a2x.htm#fr_page=list&fr_pos=city&fr_no=23,现代朗动 2012款 1.6L 自动时尚型,7.60万,2014年
嘉兴,8.7万公里,https://www.guazi.com/jiaxing/99930d722a6fbb83x.htm#fr_page=list&fr_pos=city&fr_no=24,别克凯越 2008款 1.6LE-MT,2.70万,2009年
绵阳,3.8万公里,https://www.guazi.com/mianyang/fd0a49da8968c985x.htm#fr_page=list&fr_pos=city&fr_no=25,大众途观 2015款 1.8TSI 自动两驱豪华型,18.50万,2014年
宜宾,5.0万公里,https://www.guazi.com/yibin/c4fb43fb5d49d022x.htm#fr_page=list&fr_pos=city&fr_no=26,众泰T600 2014款 1.5T 手动豪华型,4.98万,2014年
威海,2.7万公里,https://www.guazi.com/wei/9d589125509b6eebx.htm#fr_page=list&fr_pos=city&fr_no=27,大众桑塔纳 2015款 1.4L 手动风尚版,5.70万,2015年
东莞,10.8万公里,https://www.guazi.com/dg/a9849057231f5868x.htm#fr_page=list&fr_pos=city&fr_no=28,福特福克斯 2013款 三厢经典 1.8L 手动基本型,4.98万,2014年
